courseURI,courseName,courseSubject,courseNumber,universityName,universityURI
file:///Users/jatin/workspace/roboprof/data#7306713733,DIRECTED STUDIES,HUMA,803,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7388483107,SPECIAL TOPICS IN IMCA,IMCA,398,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8731225080,LEADERSHIP SEMINAR,EMBA,601,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1009457610,Parent-Child Relations,AHSC,465,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7676560290,Building Service Systems,BLDG,371,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6941506622,Spectroscopy and Structure of Organic Compounds,CHEM,293,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2418498610,Geographic Information Systems,URBS,335,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6655080220,DIRECTED STUDIES,HUMA,841,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4174025165,Introduction to Canadian Art,ARTH,271,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9293725060,THE RISE OF THE NOVEL,ENGL,328,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7350421166,ADVANCED TOPICS IN APSS,APSS,499,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9571322904,BUSINESS VALUATIONS,ACCO,691,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3807316559,Financial Economics,ECON,533,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3817551391,DIRECTED STUDIES,HUMA,833,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1848706190,Special Topics in Acting,ACTT,298,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8404621565,STUDIES/CANADIAN LITERATURE,ENGL,664,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1580882804,History of the Middle East,HISW,242,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1647153103,GEOMETRIC MODLEING AND PROCESSING,COMP,438,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7483119430,Capstone Seminar in Environmental Science,BIOL,487,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6140746693,"Sales, Networking and Business Development",CENT,1600,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2790352244,Family and Youth Legislation,AHSC,320,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1047468407,RDG CRS/APPL LINGUISTICS II,APLI,672,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5743984127,RESEARCH METHODS IN MARKETING: QUALITATIVE AND QUANTITATIVE APPROACHES,ADMI,8304,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2152592749,SPECIAL DOCTORAL LEVEL STUDI,SPEC,822,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4039591812,MODEL. + ANAL. OF TELE. NET.,ELEC,6171,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9370265649,MÉMOIRE OPTION A,FLIT,692A,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4826798351,SEMINAR IN SPECIAL TOPICS - Integrated Marketing Comm,MARK,695A,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6297995548,Early Modern China,HIST,366,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2264216697,Heat Transfer I,MECH,352,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7887108367,Honours Essay and Research Seminar,URBS,491,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7390586383,MASTER'S LEVEL STUDIES,INDI,624,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1346888689,Advanced Topics in English,ENGL,498,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5077993518,Language,PSYC,465,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1209798654,TUTORIAL I,ITAL,480,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4717136840,Doctoral Proposal,EDUC,891,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7614193344,Revolutionary America,HIST,354,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1979509981,"HISTORY OF CANADA, POST-CONFEDERATION",SCPA,205,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8875158210,Documentary Film of the Classical Period,FMST,336,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8665864868,IELTS Test (Payment Only),CEPS,9999E,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4952581184,Seminar in Environmental Science,HENV,680,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5552894557,Pavement Management Systems,CIVI,6461,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8990656952,Negotiating with Confidence,GPLD,143,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2105471464,History of Latin America:  The Colonial Period,HISW,276,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2895564075,ADVANCED TOPICS IN PHIL,PHIL,676,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7893366105,"Funding-related research proposals: natural sciences, engineering & health (NSERC/FRQNT & CIHR/FRQS)",GPLL,430,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1907148881,INDEPENDENT STUDY,INMS,472,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4318741999,THESIS (ATHLETIC THERAPY),EXCI,680,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1629541907,Advanced Emergency Care,CATA,462,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2111545570,Media Criticism,COMS,305,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7910202520,Non-fiction Film Since 1956,FMST,328,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3775030271,SPEC TOP/MEDIA STUDIES,COMS,672,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5279692165,Digital Electronics I,COEN,314,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4851737506,Introduction to Mysticism,RELI,373,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4943100114,Inventory Control,INDU,423,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5492018940,"Health, Illness and Healing in Cross-Cultural Perspective",ANTH,332,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9197151597,Fundamentals of Electrical Power Engineering,ELEC,331,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2547118166,Discursive Design Research II,DART,492,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7607789728,Thesis (Religions and Cultures),RELI,6032,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3875322915,Biochemistry I,CHEM,271,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6058221563,QUANTITATIVE METHODS OF INQUIRY,CHST,605,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9038581312,DOCTORAL LEVEL STUDIES DOC DIR RES CRS PRACTICU,INDI,898A,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6511551783,Water Pollution and Control,CIVI,465,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9228495564,PEDAGOGICAL METHODS,ADMI,880,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5781974474,"Contemporary Issues in Economy, Society, and Biodiversity",ANTH,277,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2546725755,The Culture of Touch,SOCI,449,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8666041316,SOC/CLTRL DSCRS/MED MESSAGES,COMS,809,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4221577151,SEL.TOPIC-ENVIR L & ECOTOX.I,CHEM,581,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9552018921,Topics in Film and Moving Image Studies,FMST,865,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9815589787,The Ecology of Individuals,BIOL,350,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8980241127,PERSPECTIVE ON INFO. SOCIETY,COMS,422,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2657558627,Littérature française du XXe siècle II,FLIT,321,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5973509568,BUSINESS LAW,GDBA,541,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9748405473,SPEC TOP/INVESTMENT MGMNT,IMBA,695,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7015947220,LITERACY,APLI,646,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8449876242,"History of Canada, Pre-Confederation",HIST,203,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7023122780,CONTROL OF MULTI-AGENT SYSTEMS,ENGR,6121,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8805510072,Introductory Italian I,ITAL,201,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8578653406,TOPICS IN JUDAIC STUDIES II,TRES,582,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6726621273,DISCOURSE & REPRESENTATION,COMS,853,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2447706296,"HIV/AIDS in the 20th Century: Historical, Cultural and Interdisciplinary Perspectives",SOCI,2910,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2853546046,ADVANCED TOPICS IN COMS,COMS,499,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3324764494,Pitching,GPCB,596,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9999690721,Traduction  Littéraire de l'anglais au français,FTRA,504,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1383321871,Discrete-Time Signals and Systems,ELEC,342,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3875633441,Methodology and History,HIST,403,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2716012509,Creativity and Innovation for Remote Teams,CEPS,1106EO,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7651290939,NATURAL LANGUAGE ANALYSIS,COMP,6751,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9252137993,Content Creation and Management in Professional Writing,ENGL,396,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6219123938,Building Science,BLDG,365,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1893399376,INTERNET OF THINGS,COEN,6841,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1217119379,ECONOMICS OF TAXATION,ECON,536,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7756420661,Advanced Designer's Studio: Conception,DFTT,401,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3787178331,Descriptive and Instrumental Phonetics,LING,372,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1087160125,Techniques in Electromagnetic Compatibility,ELEC,458,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4222372077,Organometallic Chemistry,CHEM,443,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5433985935,ANAL/DES OF LINEAR MULTI SYS,ENGR,7121,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7322127722,FELLOWS' SEMINAR I,SDEB,398,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3913723105,INDEPENDENT STUDY,FMPR,458,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4168474249,Race and Ethnic Relations,ANTH,230,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2370863577,ADVANCED TOPICS IN ADED,ADED,498,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9473776147,SPEC MASTER'S LEVEL STUDIES,SPEC,619,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6176161705,Internship V: Upper Elementary Teaching,EDUC,495,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2996510842,DISTRIBUTED SYSTEM DESIGN,COMP,6231,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1514163766,Introduction to Software Engineering,COMP,354,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5206964080,AIRCRAFT PNEUMATIC AND ELECTRICAL POWER SYSTEM,MECH,6891,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5890334362,Community Services Initiative,MBA,661,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5872668406,TOPICS/COMPUTER SCIENCE II,COMP,790,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8908506618,"Science, Technology and Power",POLI,652,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1009586968,TOOLS+TECHNIQUES / SW ENGR.,COMP,5541,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9327764303,PROJECT AND REPORT III,ENGR,6991,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6887014154,Scene Painting Realization,DFTT,337,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1892344154,INTRODUCTION TO STOP-MOTION ANIMATION,FMAN,350,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8741945316,"Dictatorship and Exile in Modern Spain, 1939-1975",SPAN,420,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8593055451,Sculpture and Material Practices,SCUL,210,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9750241832,TOPICAL SEMINAR IN SOCI II,SOCI,491,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5353206216,Adapted Physical Activity,EXCI,380,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1589273077,Advanced Music Therapy Practice I,MTHY,633,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4170497927,Control System Design,MECH,473,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3330718775,Littérature québécoise de 1900 à 1960,FLIT,341,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3394741287,DIGITAL FILTERS,ELEC,6611,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2416213008,Littérature des femmes en France,FLIT,371,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3754458661,STUDIO INQUIRY,ARTE,609,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8407558615,STAT. MODELS-DATA ANALYSIS,BSTA,378,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2011476556,SPEC TOP/HUMAN RESOURCE MGMT,MANA,498,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8260017731,ARTIFICIAL INTELLIGENCE FOR BUSINESS: METHODS AND APPLICATIONS,ADMI,821,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7819286212,Histories of Art History,ARTH,380,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6791138658,Capstone I Seminar,ACCO,658,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6579127746,SELECTED AREA OF HISTORY,HIST,879,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4109915857,SELECT TOP IN WOMEN STUDIES,INTE,391,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2049860987,ECONOMICS OF REGULATION,ECON,563,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1371808792,Income Taxation in Canada,ACCO,340,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4051994799,Introduction to Real Estate,JMEC,833,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8610367724,TRANS SOC.SCI&HUMANITIES,FTRA,613,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9980896983,READINGS/PURE & APPLIED MATH,MATH,495,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3784749280,DIRECTED STUDIES,HUMA,850,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8010209708,Introduction to Digital Communications,ELEC,367,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9796928478,OLD TESTAMENT II,THEO,623,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5904054905,HUMAN RESOURCES MANAGEMENT,MANA,682,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8947494116,History of the English Language,ENGL,302,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7097438070,External Practicum II: Child and Adolescent,PSYC,840,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
